tm,spotName,th3,ws,sky,rhm,pop
2020-03-21 15:00,(봉화)남호구택,21,3,3,25,20
2020-03-21 15:00,(봉화)계서당(성이성 생가),21,3,3,25,20
2020-03-21 15:00,(봉화)춘양목 송이마을,20,3,3,25,20
2020-03-21 15:00,(봉화)지림사,21,3,3,20,20
2020-03-21 15:00,(영동)송호국민관광지캠핑장,21,3,3,40,20
2020-03-21 15:00,(영동)난계국악박물관/난계국악기체험전수관,22,3,3,40,20
2020-03-21 15:00,(영동)영국사,21,3,3,40,20
2020-03-21 15:00,(영양)일월산,17,3,1,30,0
2020-03-21 15:00,(영양)영양시장,20,3,1,30,0
2020-03-21 15:00,(영양)국립 검마산자연휴양림,21,3,1,30,0
2020-03-21 15:00,(영양)두메송하마을,20,3,1,30,0
2020-03-21 15:00,(보은)법주사,19,3,4,35,30
2020-03-21 15:00,(보은)선병국 가옥,21,3,4,35,30
2020-03-21 15:00,(영동)비단강숲마을,21,3,3,40,20
2020-03-21 15:00,(보은)삼년산성 ,20,3,4,40,30
2020-03-21 15:00,(괴산)화양동계곡 트레킹,20,4,4,35,30
2020-03-21 15:00,(괴산)화양동야영장,20,4,4,35,30
2020-03-21 15:00,(보은)오장환문학관 ,19,3,4,40,30
2020-03-21 15:00,(보은)정이품송,20,3,4,35,30
2020-03-21 15:00,(청주)미동산수목원,20,4,4,40,30
2020-03-21 15:00,(청주)청남대,20,3,4,40,30
2020-03-21 15:00,(청주)문의문화재단지 ,20,3,4,40,30
2020-03-21 15:00,(청주)상수허브랜드,20,3,4,40,30
2020-03-21 15:00,(보령)대천항,14,3,3,65,20
2020-03-21 15:00,(태안)고남패총박물관,12,3,3,75,20
2020-03-21 15:00,(태안)꽃지해수욕장,12,3,3,75,20
2020-03-21 15:00,(태안)안면암 ,14,3,3,70,20
2020-03-21 15:00,(태안)몽산포캠핑장,13,3,3,75,20
2020-03-21 15:00,(논산)개태사,19,3,3,50,20
2020-03-21 15:00,(논산)KT&G 상상마당 논산 캠핑장,19,3,3,55,20
2020-03-21 15:00,(계룡)괴목정 ,19,3,4,45,30
2020-03-21 15:00,(계룡)사계고택,19,3,4,50,30
2020-03-21 15:00,(논산)명재고택,17,3,3,50,20
2020-03-21 15:00,(논산)백제군사박물관/계백장군유적지 ,20,3,3,50,20
2020-03-21 15:00,(논산)관촉사,20,3,3,55,20
2020-03-21 15:00,(보령)방자구이마을,15,3,3,70,20
2020-03-21 15:00,(서천)금강하구둑 관광지 ,17,4,1,65,0
2020-03-21 15:00,(서천)국립생태원 ,17,3,1,65,0
2020-03-21 15:00,(서천)장항 솔숲 ,17,3,1,65,0
2020-03-21 15:00,(서천)이색체험마을,17,3,1,70,0
2020-03-21 15:00,(예산)슬로시티 대흥,20,3,3,50,20
2020-03-21 15:00,(예산)봉수산 자연휴양림,20,3,3,50,20
2020-03-21 15:00,(예산)덕산온천 관광호텔,13,3,4,55,30
2020-03-21 15:00,(예산)광시 한우거리 ,21,3,3,55,20
2020-03-21 15:00,(서산)천수만/간월암 ,15,3,3,70,20
2020-03-21 15:00,(서산)부석사,15,3,3,70,20
2020-03-21 15:00,(태안)안면도자연휴양림,13,3,3,75,20
2020-03-21 15:00,(서산)삼길포항 ,17,3,4,70,30
2020-03-21 15:00,(가평)밤벌오토캠핑장,19,3,3,40,20
2020-03-21 15:00,(가평)어비계곡,19,3,3,40,20
2020-03-21 15:00,(가평)대리마을 산골농원,17,3,3,45,20
2020-03-21 15:00,(가평)유명산 자연휴양림,17,3,3,45,20
2020-03-21 15:00,(양주)신흥레저타운,18,3,3,45,20
2020-03-21 15:00,(양주)장흥아트파크 ,18,3,3,45,20
2020-03-21 15:00,(양주)장흥해일농장,18,3,3,45,20
2020-03-21 15:00,(양주)송추유원지,18,3,3,50,20
2020-03-21 15:00,(양주)오봉산 석굴암,18,3,3,50,20
2020-03-21 15:00,(부여)국립부여박물관,19,3,3,60,20
2020-03-21 15:00,(부여)시우리 캠핑장,18,3,3,60,20
2020-03-21 15:00,(부여)부소산성,19,3,3,60,20
2020-03-21 15:00,(부여)정림사지,19,3,3,60,20
2020-03-21 15:00,(평창)허브나라 농원,14,3,3,45,20
2020-03-21 15:00,(평창)흥정계곡,14,3,3,55,20
2020-03-21 15:00,(평창)마가리캠핑장,14,3,3,50,20
2020-03-21 15:00,(평창)이효석문화마을,16,3,3,55,20
2020-03-21 15:00,(가평)남이섬,18,3,3,45,20
2020-03-21 15:00,(가평)아침고요수목원,17,3,3,40,20
2020-03-21 15:00,(가평)자라섬오토캠핑장,18,3,3,45,20
2020-03-21 15:00,(태안)안흥성,12,2,3,70,20
2020-03-21 15:00,(태안)팜카밀레허브농원,14,3,3,75,20
2020-03-21 15:00,(태안)삼봉해수욕장,14,3,3,70,20
2020-03-21 15:00,(태안)홀리데이파크 캠핑카라반,13,3,3,75,20
2020-03-21 15:00,(태안)백화산,15,3,3,75,20
2020-03-21 15:00,(태안)신두리해안사구 ,14,2,4,65,30
2020-03-21 15:00,(태안)구름포해수욕장,14,2,4,65,30
2020-03-21 15:00,(태안)천리포수목원,13,2,3,65,20
2020-03-21 15:00,(태안)학암포오토캠핑장,15,2,4,65,30
2020-03-21 15:00,(천안)광덕사,20,3,4,40,30
2020-03-21 15:00,(천안)아우내오토캠핑장,20,3,4,35,30
2020-03-21 15:00,(천안)병천순대 거리,21,3,4,35,30
2020-03-21 15:00,(천안)유관순열사 유적지 ,21,3,4,35,30
2020-03-21 15:00,(예산)의좋은 형제공원,20,3,3,50,20
2020-03-21 15:00,(예산)예당저수지야영장,20,3,3,50,20
2020-03-21 15:00,(예산)임존성,20,3,3,50,20
2020-03-21 15:00,(예산)수덕사,17,3,3,55,20
2020-03-21 15:00,(예산)예당 관광지,21,3,4,50,30
2020-03-21 15:00,(예산)추사 고택,20,3,4,50,30
2020-03-21 15:00,(예산)리솜 스파 캐슬,13,3,4,55,30
2020-03-21 15:00,(예산)충의사/예덕상무사,13,3,4,55,30
2020-03-21 15:00,(아산)공세리 성당,20,3,4,50,30
2020-03-21 15:00,(아산)피나클랜드,20,3,4,50,30
2020-03-21 15:00,(아산)영인산 자연휴양림,19,3,4,45,30
2020-03-21 15:00,(아산)세계꽃식물원,20,3,4,50,30
2020-03-21 15:00,(아산)파라다이스 스파도고,20,3,4,50,30
2020-03-21 15:00,(서천)희리산자연휴양림,15,3,1,65,0
2020-03-21 15:00,(서천)성북리 오층석탑 ,14,3,3,70,20
2020-03-21 15:00,(서천)마량포구,14,3,1,65,0
2020-03-21 15:00,(서천)월하성 어촌 체험 마을,14,3,1,65,0
2020-03-21 15:00,(서천)춘장대해수욕장,14,3,1,65,0
2020-03-21 15:00,(서천)홍원항,14,3,1,65,0
2020-03-21 15:00,(서천)마량리 동백나무 숲,14,3,1,65,0
2020-03-21 15:00,(보령)외연도,14,3,1,70,0
2020-03-21 15:00,(보령)무창포 해수욕장,14,3,3,65,20
2020-03-21 15:00,(보령)대천항 ,14,3,3,65,20
2020-03-21 15:00,(해남)대죽마을,18,3,1,60,0
2020-03-21 15:00,(해남)달마산과 미황사,18,3,1,60,0
2020-03-21 15:00,(해남)땅끝관광지/땅끝모노레일카,18,3,1,65,0
2020-03-21 15:00,(해남)해남윤씨 녹우당,19,3,1,50,0
2020-03-21 15:00,(강화)전등사,16,3,3,65,20
2020-03-21 15:00,(강화)아르미애월드,16,3,3,60,20
2020-03-21 15:00,(강화)마니산(참성단),15,3,3,65,20
2020-03-21 15:00,(강화)함허동천 야영장,16,3,3,65,20
2020-03-21 15:00,(인천)석모도,15,3,3,65,20
2020-03-21 15:00,(백령도)심청각,11,4,4,60,30
2020-03-21 15:00,(백령도)콩돌해변,15,2,4,60,30
2020-03-21 15:00,(백령도)연화마을,10,3,4,65,30
2020-03-21 15:00,(백령도)해안절경 유람선,10,3,4,65,30
2020-03-21 15:00,(백령도)백령도,10,3,4,65,30
2020-03-21 15:00,(장성)가인야영장,20,2,1,50,0
2020-03-21 15:00,(장성)고불총림 백양사,20,2,1,50,0
2020-03-21 15:00,(장성)장성호관광지,20,2,1,50,0
2020-03-21 15:00,(장성)필암서원,19,3,1,45,0
2020-03-21 15:00,(장성)홍길동생가,19,3,1,45,0
2020-03-21 15:00,(장성)축령산휴양림,20,3,1,45,0
2020-03-21 15:00,(신안)우이도 ,16,4,1,65,0
2020-03-21 15:00,(신안)도초 시목 해수욕장,16,4,1,65,0
2020-03-21 15:00,(신안)비금도 내촌마을 옛 담장,17,4,1,70,0
2020-03-21 15:00,(신안)비금 해수욕장,17,4,1,70,0
2020-03-21 15:00,(신안)서남문대교,17,4,1,65,0
2020-03-21 15:00,(신안)비금도 대동염전,17,5,1,60,0
2020-03-21 15:00,(신안)우이도 돈목 해수욕장,16,4,1,65,0
2020-03-21 15:00,(담양)금성 산성,21,2,1,50,0
2020-03-21 15:00,(담양)대나무골 테마공원,22,2,1,50,0
2020-03-21 15:00,(담양)죽향문화체험마을,22,3,1,50,0
2020-03-21 15:00,(담양)죽녹원,22,3,1,50,0
2020-03-21 15:00,(담양)관방제림 ,22,3,1,50,0
2020-03-21 15:00,(담양)가마골계곡,21,2,1,50,0
2020-03-21 15:00,(광양)옥룡사지(동백나무숲),22,3,1,45,0
2020-03-21 15:00,(광양)중흥사,22,3,1,45,0
2020-03-21 15:00,(광양)섬진강 매화마을,21,3,1,50,0
2020-03-21 15:00,(광양)백운산자연휴양림,22,3,1,45,0
2020-03-21 15:00,(장수)하늘내들꽃마을,21,3,3,45,20
2020-03-21 15:00,(장수)장수향교,20,3,3,50,20
2020-03-21 15:00,(장수)논개사당,20,3,3,50,20
2020-03-21 15:00,(장수)방화동 가족휴가촌,20,2,3,50,20
2020-03-21 15:00,(장수)장안산군립공원 ,20,2,3,50,20
2020-03-21 15:00,(장수)논개생가마을,21,2,3,45,20
2020-03-21 15:00,(익산)함라마을 옛 담장,18,3,3,60,20
2020-03-21 15:00,(익산)두동교회 구본당,19,3,3,60,20
2020-03-21 15:00,(익산)성당포구마을,19,3,3,60,20
2020-03-21 15:00,(익산)웅포관광지캠핑장,18,3,1,70,0
2020-03-21 15:00,(익산)숭림사,18,3,3,60,20
2020-03-21 15:00,(가평)어비계곡 ,19,3,3,40,20
2020-03-21 15:00,(가평)청평호반,19,3,3,45,20
2020-03-21 15:00,(가평)국립 유명산자연휴양림,17,3,3,45,20
2020-03-21 15:00,(가평)호명호수공원,19,3,3,50,20
2020-03-21 15:00,(가평)가평향교,17,3,3,45,20
2020-03-21 15:00,(가평)산장관광지,19,3,3,45,20
2020-03-21 15:00,(가평)자연과별천문대,17,3,3,45,20
2020-03-21 15:00,(가평)자라섬,18,3,3,45,20
2020-03-21 15:00,(가평)포도향이 흐르는 마을,17,3,3,40,20
2020-03-21 15:00,(횡성)둔내자연휴양림,14,3,3,50,20
2020-03-21 15:00,(횡성)국립 청태산자연휴양림,14,3,3,50,20
2020-03-21 15:00,(횡성)숲체원,15,3,3,50,20
2020-03-21 15:00,(횡성)안흥 찐빵마을,14,3,3,45,20
2020-03-21 15:00,(평창)허브나라농원,14,3,3,45,20
2020-03-21 15:00,(평창)솔섬오토캠핑장,16,3,3,45,20
2020-03-21 15:00,(평창)로하스가든 와카푸카,15,3,3,45,20
2020-03-21 15:00,(울진)울진금강소나무림 ,17,4,1,35,0
2020-03-21 15:00,(울진)불영사,20,4,1,40,0
2020-03-21 15:00,(울진)후포항,18,4,1,45,0
2020-03-21 15:00,(울진)망양정,16,4,1,60,0
2020-03-21 15:00,(울진)월송정,19,4,1,40,0
2020-03-21 15:00,(울진)백암온천,18,4,1,35,0
2020-03-21 15:00,(영천)은해사,21,2,1,35,0
2020-03-21 15:00,(영천)치산관광지캠핑장,21,2,1,35,0
2020-03-21 15:00,(영천)거조암,23,2,1,35,0
2020-03-21 15:00,(영천)임고서원,23,3,1,35,0
2020-03-21 15:00,(영천)숭렬당,23,3,1,35,0
2020-03-21 15:00,(영주)고치령 ,19,3,3,30,20
2020-03-21 15:00,(영주)마구령,19,3,3,30,20
2020-03-21 15:00,(영주)순흥 벽화 고분,21,3,3,25,20
2020-03-21 15:00,(영주)소수서원/선비촌,21,3,3,25,20
2020-03-21 15:00,(영주)부석사,19,3,3,25,20
2020-03-21 15:00,(영주)마락청소년야영장,19,3,3,30,20
2020-03-21 15:00,(영주)성혈사,16,3,3,30,20
2020-03-21 15:00,(함양)벽송사,22,2,3,45,20
2020-03-21 15:00,(함양)서암정사,22,2,3,45,20
2020-03-21 15:00,(함양)지리산자연휴양림,20,2,3,45,20
2020-03-21 15:00,(함양)산머루마을,21,2,3,45,20
2020-03-21 15:00,(함양)오도재와 지리산조망공원,21,2,3,45,20
2020-03-21 15:00,(함양)상림공원,21,2,3,45,20
2020-03-21 15:00,(화성)융릉과 건릉,19,3,4,50,30
2020-03-21 15:00,(화성)용주사 ,19,3,4,50,30
2020-03-21 15:00,(화성)공룡알화석지,17,3,3,55,20
2020-03-21 15:00,(화성)해솔마을캠핑장,17,3,4,60,30
2020-03-21 15:00,(화성)제부도,17,3,3,65,20
2020-03-21 15:00,(포천)산사원 ,18,3,3,35,20
2020-03-21 15:00,(포천)산정호수,14,3,3,50,20
2020-03-21 15:00,(포천)캠핑라운지,17,3,3,55,20
2020-03-21 15:00,(포천)평강식물원,17,3,3,55,20
2020-03-21 15:00,(포천)한가원,17,3,3,35,20
2020-03-21 15:00,(파주)헤이리예술마을,17,3,3,50,20
2020-03-21 15:00,(파주)화석정,17,3,3,50,20
2020-03-21 15:00,(파주)율곡선생유적지,17,3,3,45,20
2020-03-21 15:00,(파주)임진각관광지 ,17,3,3,50,20
2020-03-21 15:00,(파주)오두산통일전망대,17,3,3,50,20
2020-03-21 15:00,(파주)홀리데이파크 캠핑,18,3,3,45,20
2020-03-21 15:00,(파주)반구정/황희선생영당,17,3,3,50,20
2020-03-21 15:00,(파주)용미리석불입상,16,3,3,45,20
2020-03-21 15:00,(파주)벽초지수목원 ,16,3,3,45,20
2020-03-21 15:00,(파주)파주삼릉,17,3,3,45,20
2020-03-21 15:00,(파주)마장저수지(반디캠프),17,3,3,45,20
2020-03-21 15:00,(파주)보광사,17,3,3,45,20
2020-03-21 15:00,(남원)달궁오토캠핑장,19,2,3,45,20
2020-03-21 15:00,(남원)정령치 ,18,2,3,55,20
2020-03-21 15:00,(남원)백장암(삼층석탑),22,2,3,45,20
2020-03-21 15:00,(남원)실상사,21,2,3,50,20
2020-03-21 15:00,(의령)정암루,24,3,1,40,0
2020-03-21 15:00,(의령)한우산,23,2,1,35,0
2020-03-21 15:00,(의령)벽계관광지,24,2,1,35,0
2020-03-21 15:00,(의령)충익사 ,23,3,1,40,0
2020-03-21 15:00,(고성)문수암,18,4,1,60,0
2020-03-21 15:00,(고성)상족암군립공원,17,5,1,65,0
2020-03-21 15:00,(고성)당항포관광지,20,4,1,55,0
2020-03-21 15:00,(제주)천왕사,18,3,1,50,0
2020-03-21 15:00,(제주)어승생악,18,3,1,50,0
2020-03-21 15:00,(서귀포)서귀포자연휴양림,17,3,1,65,0
2020-03-21 15:00,(제주)한라수목원,22,3,1,40,0
2020-03-21 15:00,(거창)금원산자연휴양림,21,2,3,40,20
2020-03-21 15:00,(거창)금원산,20,2,3,45,20
2020-03-21 15:00,(서울)공연장,19,3,3,45,20
2020-03-21 15:00,(서울)홍대벽화거리&포시즌하우스,19,3,3,45,20
2020-03-21 15:00,(서울)KT&G 상상마당,19,3,3,45,20
2020-03-21 15:00,(서울)트릭아이미술관,19,3,3,45,20
2020-03-21 15:00,(서울)KBS온(견학홀),19,3,3,45,20
2020-03-21 15:00,(서울)여의도 공원,19,3,3,45,20
2020-03-21 15:00,(서울)IFC 몰,19,3,3,45,20
2020-03-21 15:00,(서울)63시티,19,3,3,45,20
2020-03-21 15:00,(서울)월드컵공원,18,3,3,45,20
2020-03-21 15:00,(서울)한국영화박물관,18,3,3,45,20
2020-03-21 15:00,(서울)디지털파빌리온,18,3,3,45,20
2020-03-21 15:00,(서울)DMC홍보관,18,3,3,45,20
2020-03-21 15:00,(서울)명동거리,19,3,3,40,20
2020-03-21 15:00,(서울)인사동 전통시장,19,3,3,40,20
2020-03-21 15:00,(서울)종로보석상가,19,3,3,40,20
2020-03-21 15:00,(서울)남대문시장,19,3,3,40,20
2020-03-21 15:00,(서울)남산 & N서울타워,19,3,3,40,20
2020-03-21 15:00,(서울)안중근기념관,19,3,3,40,20
2020-03-21 15:00,(서울)남산골한옥마을,19,3,3,40,20
2020-03-21 15:00,(서울)남산야외식물원,19,3,3,40,20
2020-03-21 15:00,(서울)압구정 로데오거리,20,3,3,40,20
2020-03-21 15:00,(서울)롯데월드,19,3,3,40,20
2020-03-21 15:00,(서울)코엑스몰,20,3,3,40,20
2020-03-21 15:00,(서울)국립극장,19,3,3,40,20
2020-03-21 15:00,(서울)소월길,19,3,3,40,20
2020-03-21 15:00,(서울)문학의집&이희승기념시비,19,3,3,40,20
2020-03-21 15:00,(서울)한국현대문학관,19,3,3,40,20
2020-03-21 15:00,(서울)답십리고미술상가,19,3,3,40,20
2020-03-21 15:00,(서울)박수근 집&작업실,19,3,3,40,20
2020-03-21 15:00,(서울)창신동 백남준생가 터,19,3,3,40,20
2020-03-21 15:00,(서울)아리랑고개,19,3,3,40,20
2020-03-21 15:00,(서울)새문길 박물관거리,19,3,3,40,20
2020-03-21 15:00,(서울)덕수궁미술관,19,3,3,40,20
2020-03-21 15:00,(서울)서울시립미술관,19,3,3,40,20
2020-03-21 15:00,(서울)정동길,19,3,3,40,20
2020-03-21 15:00,(서울)홍난파 가옥,19,3,3,40,20
2020-03-21 15:00,(서울)소마미술관,19,3,3,40,20
2020-03-21 15:00,(과천)국립현대미술관 과천관,20,3,3,40,20
2020-03-21 15:00,(서울)예술의 전당 & 한가람미술관,19,3,3,40,20
2020-03-21 15:00,(서울)국립현대미술관 서울관,19,3,3,40,20
2020-03-21 15:00,(서울)삼청동 갤러리 거리,19,3,3,40,20
2020-03-21 15:00,(서울)세종문화회관,19,3,3,40,20
2020-03-21 15:00,(서울)대한민국역사박물관,19,3,3,40,20
2020-03-21 15:00,(서울)문화역 서울284,19,3,3,40,20
2020-03-21 15:00,(서울)삼성미술관 리움,19,3,3,40,20
2020-03-21 15:00,(서울)국립중앙박물관,19,3,3,40,20
2020-03-21 15:00,(서울)삼성미술관 플라토,19,3,3,40,20
2020-03-21 15:00,(서울)윤동주 시인의 언덕,19,3,3,40,20
2020-03-21 15:00,(서울)석파정 & 서울미술관,19,3,3,40,20
2020-03-21 15:00,(서울)환기미술관,19,3,3,40,20
2020-03-21 15:00,(서울)대림미술관,19,3,3,40,20
2020-03-21 15:00,(서울)박노수미술관,19,3,3,40,20
2020-03-21 15:00,(서울)이상 집터,19,3,3,40,20
2020-03-21 15:00,(서울)세종대왕 나신 곳,19,3,3,40,20
2020-03-21 15:00,(서울)삼성딜라이트,20,3,3,40,20
2020-03-21 15:00,(서울)신사동 가로수길,20,3,3,40,20
2020-03-21 15:00,(서울)강남역 지하쇼핑센터,20,3,3,40,20
2020-03-21 15:00,(서울)미디어폴,20,3,3,40,20
2020-03-21 15:00,(서울)한전아트센터 내 전기박물관,20,3,3,40,20
2020-03-21 15:00,(서울)여의도 금융마루&증권거래소,19,3,3,45,20
2020-03-21 15:00,(서울)국립서울과학관,19,3,3,40,20
2020-03-21 15:00,(서울)용산전자상가,19,3,3,40,20
2020-03-21 15:00,(서울)T.um(티움/SK텔레콤 체험관),19,3,3,45,20
2020-03-21 15:00,(서울)KT올레스퀘어,19,3,3,40,20
2020-03-21 15:00,(서울)김범우의 집 터,19,3,3,40,20
2020-03-21 15:00,(서울)명동 대성당,19,3,3,40,20
2020-03-21 15:00,(서울)좌포도청 터,19,3,3,40,20
2020-03-21 15:00,(서울)이벽의 집 터(수표교),19,3,3,40,20
2020-03-21 15:00,(서울)종로성당,19,3,3,40,20
2020-03-21 15:00,(서울)북촌한옥마을 석정보름우물,19,3,3,40,20
2020-03-21 15:00,(서울)가회동 성당,19,3,3,40,20
2020-03-21 15:00,(서울)혜화동 카톨릭대학교 성신교정,19,3,3,40,20
2020-03-21 15:00,(서울)우포도청 터,19,3,3,40,20
2020-03-21 15:00,(서울)서소문 밖 네거리 순교성지,19,3,3,40,20
2020-03-21 15:00,(서울)중림동 약현성당,19,3,3,40,20
2020-03-21 15:00,(서울)경기감영 터,19,3,3,40,20
2020-03-21 15:00,(서울)형조 터,19,3,3,40,20
2020-03-21 15:00,(서울)새남터 순교성지,19,3,3,45,20
2020-03-21 15:00,(서울)절두산 순교성지,19,3,3,45,20
2020-03-21 15:00,(서울)왜고개 성지,19,3,3,40,20
2020-03-21 15:00,(서울)당고개 순교성지,19,3,3,40,20
2020-03-21 15:00,(서울)작가들이 사랑한 구로공단길,18,3,3,45,20
2020-03-21 15:00,(서울)산업화와 노동자의 길,18,3,3,45,20
2020-03-21 15:00,(서울)구로공단 장터길,18,3,3,45,20
2020-03-21 15:00,(서울)우이 우이령길 입구,18,3,3,50,20
2020-03-21 15:00,(서울)대전차 장애물,18,3,3,50,20
2020-03-21 15:00,(양주)오봉산 전망대,18,3,3,50,20
2020-03-21 15:00,(양주)석굴암,18,3,3,50,20
2020-03-21 15:00,(양주)교현탐방지원센터,18,3,3,50,20
2020-03-21 15:00,(양주)교현 우이령길 입구,18,3,3,50,20
2020-03-21 15:00,(서울)조계사,19,3,3,40,20
2020-03-21 15:00,(서울)영화사,19,3,3,40,20
2020-03-21 15:00,(서울)승가사,19,3,3,45,20
2020-03-21 15:00,(서울)봉은사,20,3,3,40,20
2020-03-21 15:00,(서울)봉원사,19,3,3,40,20
2020-03-21 15:00,(서울)미래마을/풍납토성,19,3,3,40,20
2020-03-21 15:00,(서울)천호역,19,3,3,40,20
2020-03-21 15:00,(서울)한성백제박물관,19,3,3,40,20
2020-03-21 15:00,(서울)몽촌토성,19,3,3,40,20
2020-03-21 15:00,(서울)칠지도 상징물,19,3,3,40,20
2020-03-21 15:00,(서울)광장시장,19,3,3,40,20
2020-03-21 15:00,(서울)방산시장,19,3,3,40,20
2020-03-21 15:00,(서울)평화시장 벽화,19,3,3,40,20
2020-03-21 15:00,(서울)동대문디자인플라자,19,3,3,40,20
2020-03-21 15:00,(서울)동대문역사문화공원,19,3,3,40,20
2020-03-21 15:00,(서울)동대문 실크로드 이정표,19,3,3,40,20
2020-03-21 15:00,(서울)훈련원 공원,19,3,3,40,20
2020-03-21 15:00,(서울)흥인지문,19,3,3,40,20
2020-03-21 15:00,(서울)서울 한양도성,19,3,3,40,20
2020-03-21 15:00,(서울)장충단공원(수표교),19,3,3,40,20
2020-03-21 15:00,(서울)안중근의사기념관,19,3,3,40,20
2020-03-21 15:00,(서울)N서울타워,19,3,3,40,20
2020-03-21 15:00,(서울)봉수대,19,3,3,40,20
2020-03-21 15:00,(서울)북촌생활사박물관,19,3,3,40,20
2020-03-21 15:00,(서울)가회동 31번지 한옥촌,19,3,3,40,20
2020-03-21 15:00,(서울)가회민화박물관,19,3,3,40,20
2020-03-21 15:00,(서울)한상수자수공방,19,3,3,40,20
2020-03-21 15:00,(서울)가회동 11번지 한옥촌,19,3,3,40,20
2020-03-21 15:00,(서울)북촌문화센터,19,3,3,40,20
2020-03-21 15:00,(영월)장릉,19,3,3,35,20
2020-03-21 15:00,(태백)태백산,16,3,3,20,20
2020-03-21 15:00,(정선)민둥산,17,3,3,30,20
2020-03-21 15:00,(정선)강원랜드 카지노 체험,16,3,3,30,20
2020-03-21 15:00,(강릉)오죽헌 ,17,5,3,20,20
2020-03-21 15:00,(강릉)한과 체험 전시관,17,5,3,20,20
2020-03-21 15:00,(양양)낙산사,16,5,3,20,20
2020-03-21 15:00,(양양)휴휴암 ,15,5,3,20,20
2020-03-21 15:00,(강릉)경포대,18,5,3,20,20
2020-03-21 15:00,(양양)물치항회센터,17,5,3,20,20
2020-03-21 15:00,(원주)용소막성당,18,5,3,50,20
2020-03-21 15:00,(영월)당나귀 타는 원시마을,19,3,3,35,20
2020-03-21 15:00,(춘천)문배마을,18,3,3,45,20
2020-03-21 15:00,(춘천)강촌유원지,18,3,3,40,20
2020-03-21 15:00,(영월)별마로천문대,19,3,3,35,20
2020-03-21 15:00,(화천)연꽃단지,19,3,3,40,20
2020-03-21 15:00,(화천)평화의 댐,17,3,3,35,20
2020-03-21 15:00,(화천)감성마을,13,3,3,50,20
2020-03-21 15:00,(정선)아리랑학교 ,17,3,3,40,20
2020-03-21 15:00,(정선)화암동굴,18,3,3,30,20
2020-03-21 15:00,(정선)정선5일장,19,3,3,40,20
2020-03-21 15:00,(정선)아라리촌,19,3,3,40,20
2020-03-21 15:00,(정선)타임캡슐공원,18,3,3,40,20
2020-03-21 15:00,(정선)병방치스카이워크,19,3,3,40,20
2020-03-21 15:00,(정선)아우라지,20,3,3,35,20
2020-03-21 15:00,(부여)백제문화단지,19,3,3,60,20
2020-03-21 15:00,(공주)금강신관공원,20,3,4,40,30
2020-03-21 15:00,(공주)공산성,20,3,4,40,30
2020-03-21 15:00,(공주)밤토랑 마을,20,3,4,40,30
2020-03-21 15:00,(공주)무령왕릉,20,3,4,45,30
2020-03-21 15:00,(부여)궁남지,19,3,3,60,20
2020-03-21 15:00,(부여)낙화암/고란사,19,3,3,60,20
2020-03-21 15:00,(금산)보석사 ,20,2,3,45,20
2020-03-21 15:00,(금산)금강생태과학체험장,22,2,3,40,20
2020-03-21 15:00,(금산)칠백의총,21,3,3,45,20
2020-03-21 15:00,(금산)인삼약초시장,22,2,3,40,20
2020-03-21 15:00,(금산)금산인삼관,22,2,3,40,20
2020-03-21 15:00,(서산)아라메길(2구간),14,3,4,55,30
2020-03-21 15:00,(서산)해미순교성지,14,3,4,65,30
2020-03-21 15:00,(당진)솔뫼성지,19,3,4,55,30
2020-03-21 15:00,(서산)정순왕후생가,16,3,4,65,30
2020-03-21 15:00,(아산)공세리성당,20,3,4,50,30
2020-03-21 15:00,(서산)해미읍성 ,15,3,4,60,30
2020-03-21 15:00,(서천)동백정(동백나무숲),14,3,1,65,0
2020-03-21 15:00,(청양)고운식물원,19,3,3,55,20
2020-03-21 15:00,(서천)국립생태원,17,4,1,65,0
2020-03-21 15:00,(서천)조류생태전시관,17,4,1,65,0
2020-03-21 15:00,(서천)국립해양생물자원관,17,3,1,65,0
2020-03-21 15:00,(서천)송림산림욕장,17,3,1,65,0
2020-03-21 15:00,(청양)칠갑산천문대,20,3,3,50,20
2020-03-21 15:00,(청양)칠갑산오토캠핑장 ,20,3,3,55,20
2020-03-21 15:00,(청양)장곡사 ,20,3,3,50,20
2020-03-21 15:00,(청양)장승공원,20,3,3,50,20
2020-03-21 15:00,(아산)온양온천,20,3,4,45,30
2020-03-21 15:00,(아산)온양민속박물관 ,20,3,4,45,30
2020-03-21 15:00,(아산)환경과학공원,20,3,4,45,30
2020-03-21 15:00,(아산)레일바이크/코미디홀,20,3,4,45,30
2020-03-21 15:00,(아산)맹사성고택,21,3,4,45,30
2020-03-21 15:00,(아산)외암민속마을,21,3,4,45,30
2020-03-21 15:00,(아산)현충사,20,3,4,45,30
2020-03-21 15:00,(아산)봉곡사,21,3,4,40,30
2020-03-21 15:00,(아산)도고온천 ,20,3,4,50,30
2020-03-21 15:00,(아산)옹기 및 발효음식 전시체험관,20,3,4,50,30
2020-03-21 15:00,(아산)세계 꽃 식물원,20,3,4,50,30
2020-03-21 15:00,(서산)해미읍성,15,3,4,60,30
2020-03-21 15:00,(서산)버드랜드,15,3,3,70,20
2020-03-21 15:00,(서산)나비아이,16,3,4,65,30
2020-03-21 15:00,(서산)간월암,15,3,3,70,20
2020-03-21 15:00,(서산)개심사,14,3,4,55,30
2020-03-21 15:00,(서산)용현리 마애여래삼존상,14,3,4,55,30
